,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns,YC_10_Year,YC_3_Month,YC_3_Month_Bond,YC_Spread,YC_Rec_Prob
863,1983-08-25,4.443827035579329,6.583409222158765,4.188138441508461,0,5.117993812416755,1.9401794743463283,2.551786178627545,4.604169685654508,2.431857428698185,6.123303884013292,2.9454910571172443,11.695337267691897,3.5567756134805992,9.128872148737958,-0.020202707317519466,2.278292400425001,2.431857428698185,2.206074192613202,2.2430872403444737,1.716094695436569,-3.468934999321235
864,1983-09-01,4.441474093317302,6.575912310744586,4.1713056033582285,0,5.090062427727577,1.9430489167742813,2.569554123848285,4.607168188650764,2.47232786758114,6.0923726655395205,2.9454910571172443,11.667982619539375,3.5720646995221013,9.147727462324886,0.01980262729617973,2.25758772706331,2.47232786758114,2.234306252240751,2.271992187603852,1.7503181966008645,-6.956086381435529
865,1983-09-08,4.44500143383527,6.5839623195179975,4.15731936138349,0,5.090062427727577,1.9430489167742813,2.569554123848285,4.607168188650764,2.47232786758114,6.0923726655395205,2.9454910571172443,11.667982619539375,3.5720646995221013,9.147727462324886,0.01980262729617973,2.25758772706331,2.47232786758114,2.234306252240751,2.271992187603852,1.7503181966008645,-6.956086381435529
866,1983-09-15,4.44500143383527,6.585343726009258,4.1399550734741535,0,5.090062427727577,1.9430489167742813,2.569554123848285,4.607168188650764,2.47232786758114,6.0923726655395205,2.9454910571172443,11.667982619539375,3.5720646995221013,9.147727462324886,0.01980262729617973,2.25758772706331,2.47232786758114,2.234306252240751,2.271992187603852,1.7503181966008645,-6.956086381435529
867,1983-09-22,4.448516375942715,6.5869988988009265,4.12552017969055,0,5.090062427727577,1.9430489167742813,2.569554123848285,4.607168188650764,2.47232786758114,6.0923726655395205,2.9454910571172443,11.667982619539375,3.5720646995221013,9.147727462324886,0.01980262729617973,2.25758772706331,2.47232786758114,2.234306252240751,2.271992187603852,1.7503181966008645,-6.956086381435529
868,1983-09-29,4.449685283147696,6.5869988988009265,4.117409835153097,0,5.090062427727577,1.9430489167742813,2.569554123848285,4.607168188650764,2.47232786758114,6.0923726655395205,2.9454910571172443,11.667982619539375,3.5720646995221013,9.147727462324886,0.01980262729617973,2.25758772706331,2.47232786758114,2.234306252240751,2.271992187603852,1.7503181966008645,-6.956086381435529
869,1983-10-06,4.447346100794524,6.580639137284949,4.102643365036796,0,5.119190700650601,1.9459101490553132,2.5877640352277083,4.612145799724517,2.4553061800117097,6.116532097257847,2.9433857931817817,11.695616120305601,3.585184217775171,9.164189621487855,0.01980262729617973,2.2741856184723477,2.4553061800117097,2.1972245773362196,2.234030673777628,1.7779496895873041,-7.137012761063015
870,1983-10-13,4.45898767581001,6.5869988988009265,4.09933210373314,0,5.119190700650601,1.9459101490553132,2.5877640352277083,4.612145799724517,2.4553061800117097,6.116532097257847,2.9433857931817817,11.695616120305601,3.585184217775171,9.164189621487855,0.01980262729617973,2.2741856184723477,2.4553061800117097,2.1972245773362196,2.234030673777628,1.7779496895873041,-7.137012761063015
871,1983-10-20,4.460144413937834,6.5869988988009265,4.092676505121403,0,5.119190700650601,1.9459101490553132,2.5877640352277083,4.612145799724517,2.4553061800117097,6.116532097257847,2.9433857931817817,11.695616120305601,3.585184217775171,9.164189621487855,0.01980262729617973,2.2741856184723477,2.4553061800117097,2.1972245773362196,2.234030673777628,1.7779496895873041,-7.137012761063015
872,1983-10-27,4.462453883786496,6.5869988988009265,4.087655574071304,0,5.119190700650601,1.9459101490553132,2.5877640352277083,4.612145799724517,2.4553061800117097,6.116532097257847,2.9433857931817817,11.695616120305601,3.585184217775171,9.164189621487855,0.01980262729617973,2.2741856184723477,2.4553061800117097,2.1972245773362196,2.234030673777628,1.7779496895873041,-7.137012761063015
